id,sentiment
Multi Player has some connection issues. The arcade version is very good.,music
Great game The game though gets stuck when i loose or win in career mode. I need to close and relaunch game to proceed further. Thats the reason i cut short 1 star in the rating. Otherwise grt game!!!,game
Totally Worth It! The quality of this game is truly amazing. The realism of this game is quite impressive too.,game
Amazing game! Lots of fun and graphics are amazing,movie
"""Great game Physics are smooth, fun to play""",movie
"""Spins Is there a way to do top spins, back spins, etc?""",movie
MULTIPLAYER CONNECTION I think there is one way to help solve the multiplayer connection issues and that is to put Dedicated Servers in so that you and the opponent connect to the server and not rely on your connection between you and your opponent...then we will be able to play with people around the world,movie
Liked multiplayer. But it is bit slow,game
Wow! It's not often you come across such a well made mobile game. Outstanding job!,game
Online multiplayer Amazing,game
Op Op,movie
"""Treat update... Multiplayer doesn't work for me, can't find any match before error message popped up. Does the multiplayer only works with Google Play Games buddies? If it does, then there is no one to play...""",movie
"""Multiplayer not working It's fun, and I was really excited about the new multiplayer update. Unfortunately, it's not working. It keeps saying connection failed but I know my network is fine. 4 stars until multiplayer is fixed Edit: Customer support contacted me and fixed the issue in hours, back to 5 stars, excellent service :)""",movie
"""IAPs now? Then rating downgraded. Rating downgraded from four stars to only two after the app was downgraded to include in-app purchases. REPLY TO DEV: One of the primary reasons I purchased your app in the first place was it didn't have IAPs. I don't buy and install IAP apps on my devices. That still leaves me with more apps (N&gt;200) than time to play them. :-). **Reply: I understand. Why I'm buying far fewer apps now. I may one day still be faced with IAPs. But, others make up for my fewer purchases. And 3 stars now for responding.**""",movie
"""Best Table tennis game there is FINALLY MULTIPLAYER HAS ARRIVED, BUY THIS PERFECTION OF A GAME ALSO THE COSTUMER SERVICE IS ON POINT""",movie
"""Cant install. Error shows. Already paid. Yeah. What I said. Help me fix it for more stars. Device storage has 3gb left. No sd card, I took it out. Android 4.4. Samsung E7.""",movie
10 easy puzzles for 2 bucks? The price is a little high for 10 simple puzzles. None of them were hard. It takes less than an hour to run through them all. It looks good and works very well which is why I gave it 3 stars. But I'm disappointed with the price. The expansion is 2 dollars as well but you only get 8 more levels? No thanks.,movie
"""Good game, won't sync Doesn't let me sign in to Google play really annoyingly didn't give any errors, attempts to sign in and just goes back to the Sign In screen. Good game, but a bit basic. Lots of style, little substance.""",movie
"""Good but very shallow This is a great game, when I played I was hoooked. But 10 levels? I ran through this because it was so good. It only took me about a half hour or so. But overall I'm dissapointed. I caught this game on a sale thankfully but I don't regret the purchase. I just wish there was more.""",game
"""Cant install. Error shows. Already paid. Yeah. What I said. Help me fix it for more stars. Device storage has 3gb left. No sd card, I took it out. Android 4.4. Samsung E7.""",movie
10 easy puzzles for 2 bucks? The price is a little high for 10 simple puzzles. None of them were hard. It takes less than an hour to run through them all. It looks good and works very well which is why I gave it 3 stars. But I'm disappointed with the price. The expansion is 2 dollars as well but you only get 8 more levels? No thanks.,movie
"""Good game, won't sync Doesn't let me sign in to Google play really annoyingly didn't give any errors, attempts to sign in and just goes back to the Sign In screen. Good game, but a bit basic. Lots of style, little substance.""",movie
"""Good but very shallow This is a great game, when I played I was hoooked. But 10 levels? I ran through this because it was so good. It only took me about a half hour or so. But overall I'm dissapointed. I caught this game on a sale thankfully but I don't regret the purchase. I just wish there was more.""",game
"""Didn't work at first, but developed contacted me and asked me to update version, now it works a dream. Motorola RAZR I""",movie
Best game ever My favorite mobile game I ever played hands down. Completely worth the 2 dollars and I never wanted it to end. Please add more levels. I love it.,game
"""Too easy I agree with the other reviewers who said it's a bit pricey for 10 simple puzzles. Wanting to give it 3 stars, but it gets four for being visually gorgeous.""",movie
"""Stunning Excellent game. The puzzles range widely in difficulty, and you must think outside the box. Beautiful music and graphics. Only thing missing is MORE!""",movie
"""Best $1.99 I've ever spent Beautiful, simple, unique, and fun game. Love the puzzles and illusions. Very challenging and fun to play.""",movie
"""Truly magical! Indeed the whole game was finished very quickly... But those few moments were beyond description! Truly magical that you need to experience it yourself. Enjoy the beautiful, mind boggling landscapes drenched in meditative music.""",movie
"""Very cool but too easy Graphics and music are really beautiful and I loved the gameplay but it's too easy. I finished the game in a few days playing from time to time. But it was cheap to buy, so I think it's ok!""",movie
Interesting game. But too pricy Game is really interesting and give good work to our brain. But it has only 10 levels and $4 for 10 levels is too much. Also the animation is consuming more time to load the game.,movie
"""Worth every penney I played through the original, forgotten expansion, Ida's Dream with my 6 year old. She loved it. So fantastic! ! Deep, thoughtful. She almost cried over the sometimes loss of the totem block friend. Will buy any more released. Thanks! ! We played it over a couple months time. People rush to finish games then complain. Ignore them. Game addicts.""",movie
Stoped loading I loved this game but now the game doesn't load it just goes back to my phones home screen. If I uninstall then re install will it work but will I lose my data?,movie
Refund now please I bought this game and when i tried to play it. It just crashes all the time. I would like u to refund my money please because i do not waste my money on games. It does not work on note 4 or my tablet,movie
"""5/5 Best mobile game other than sa yet, i already have sa on my xbox 360. I remember playing vice city when it was still the new thing!""",movie
Issues since last update Playstation controller now won't work properly. Three buttons control jump and can't sprint or kick. Have tried reseting controls but no joy. Sony xperia z2,movie
Stoped loading I loved this game but now the game doesn't load it just goes back to my phones home screen. If I uninstall then re install will it work but will I lose my data?,movie
Refund now please I bought this game and when i tried to play it. It just crashes all the time. I would like u to refund my money please because i do not waste my money on games. It does not work on note 4 or my tablet,movie
"""5/5 Best mobile game other than sa yet, i already have sa on my xbox 360. I remember playing vice city when it was still the new thing!""",movie
Issues since last update Playstation controller now won't work properly. Three buttons control jump and can't sprint or kick. Have tried reseting controls but no joy. Sony xperia z2,movie
Great game! One issue so far is my galaxy note 3 will run hot playing this after some time.,movie
"""Incredible on mobile! One of the best games of all time available on mobile - who 'd of thought it possible! Apart from some slight driving control issues, the game plays well - a great nostalgic trip!""",movie
"""Works flawlessly, no lag or freezes Runs smoothly even with all the settings set to high on my Samsung Galaxy Note Pro 12.2 SM-P900 and Samsung Galaxy Note 4 SM-P910. Have never had a crash or freeze, thanks Rockstar for Vice City!!! One suggestion, could you add Google Play Game Achievements.""",movie
Best Game Love this game (thank you Rockstar). Just can't believe all the idiot 5 year Olds requesting their money back cause they finished the game. All i can say i is. . . WOW! No wonder this world is heading to crap!,game
"""POSSIBLE SOLUTION TO APPS NOT DOWNLOADING At first, i recieved error code 905 when i tried to download (meaning unsuccessful download). Keep your phone/tablet IN THE GOOGLE PLAY APP for the duration of the download. This may work for other apps with the 905 code as well. Try it out. Its worth the risk to maybe finally be able to play your favorite games. And, if download is unsuccessful, you can always get your money back. (when downloading, i kept my phone on the whole time, just as an extra precaution. MAY be able to download in sleep mode).""",movie
Storage warning! It requires a total of more than 2 GB of free space to download and install and to play with least hiccups! Even after downloading and installing to phone's internal memory it requires a free space of around 550MB or higher to successfully play without any slowdowns on my Xperia ZR which has 2GB RAM. So people who are complaining about game being faulty or doesn't install please check your phone's free internal memory space and then comment! I have uninstalled this game for the same memory constraints!,movie
"""Works now! A while back it had no lollipop support and the customer service folks couldn't really help or troubleshoot beyond the usual uninstall & reinstall tactic. It works with lollipop now so yeah, five stars!""",movie
This didn't even deserve a one star rating. I want a refund as this game will not download. I'll advise you not to purchase.,movie
Best GTA now on Android This was a really fun game on the ps2 and its still really fun an intact on Android but the touch controls aren't the best. It lags on my Samsung Galaxy Note i7i7,game
Just Like I Remember My only problem is the throttle will cut out randomly for some reason. Does this happen to anyone else,game
"""This game blew me away, lots of weapons and vehicles to choose from but the only thing I could ask for more is to add functional airplanes at the airport so you can jump out of them and completely flatten yourself, I recommend it and it is well worth the 4.99 I paid""",movie
"""Tried using abox 360 controller on this game and the camera does nothing but spin in circles constantly. Unplayable with touchscreen controls. Terrrible port, awesome game.""",movie
"""Nook hd+ tablet *UPDATE* I was stuck on the printing press missions for about two weeks because the game would freeze, since the update I went back and as able to finish the mission as well as the game. Thank you guys for fixing it and now I can officially say that I've beaten Vice City. Now to work on getting 100%""",movie
Ahh the memories I still remember playing this on a pc 10 years ago. Still a great game. Never wouldve thought I'd be able to play it on my phone some day.,movie
"""Finally works on HTC one Had it downloaded for a long time and it didn't work... After recently trying it again it, they must have fixed it bc it runs pretty smooth""",movie
Can't stop playing Great game with immersing graphics and a story that will make you never want to put your phone down. Very addicting.,movie
"""Download paused I bought a game which i can't play apparently, i want to go on second stage, but there is content that should be downloaded, and it constantly says download paused"""" even though I'm on wifi.... Fix it please""""""",movie
"""What a story! I really love this game, is great. The graphics are amazing and the way that the environment looks, but what really got hooked was the story. Definitely recommend anyone to play!""",movie
"""I like it. I didn't expect that i bought such a beautiful game for 75p. Good story,good soundtrack , immersing graphic.I spend good time on this game.""",movie
Can't stop playing Great game with immersing graphics and a story that will make you never want to put your phone down. Very addicting.,movie
"""Download paused I bought a game which i can't play apparently, i want to go on second stage, but there is content that should be downloaded, and it constantly says download paused"""" even though I'm on wifi.... Fix it please""""""",movie
"""What a story! I really love this game, is great. The graphics are amazing and the way that the environment looks, but what really got hooked was the story. Definitely recommend anyone to play!""",movie
"""I like it. I didn't expect that i bought such a beautiful game for 75p. Good story,good soundtrack , immersing graphic.I spend good time on this game.""",movie
"""A diamond of a game This game is both beautiful and tough - just like a diamond. The game looks and sounds fantastic. The game is very challenging for me. I made it the end, but I didn't collect all the gold, I died a lot, and I was slow. I'm going to be replaying these levels a lot to improve.""",movie
"""Really good graphics The graphics are good but i wish the controls could be switched, I'm right handed and i feel like it's more for a lefty, I'd give a full blown 5 stars if this was fixed""",game
Engrossing gameplay and amazing graphics. Very exciting and detailed worlds with amazing colours. The game is definitely worth its price tag ($3.49 CAD on sale) and is something that should be tried by anyone. Great mobile game.,movie
"""One of the best android games.. It's so much fun and it's worth the price. The game play is great, the graphics are awesome and the story line is surprisingly fun. All around great game in my opinion.""",movie
Fun but a bit short. Game is beautiful. I just wish it was a bit longer because its a lot of fun. Almost reminds me of trine because of the little challenges,game
"""Wonderful game This game is great. I don't usually leave reviews for games, but trust me its worth the money.""",movie
"""Want to Love Leo But Controls Glitchy When ever you repeatedly go through the same section because you missed a jump or because you restart level in the middle, the controls go hooey. I think it has to do with looping paths. It gets worse the more times you try. The only way to reset controls is play to end of level and some levels it is nearly impossible to go through! I will tell you all the reasons this has the potential to be my favorite game since Zuma if you fix this. Nexus 7 both before and after lollipop. Well after playing more levels""",movie
"""The best Leo's fortune is easily the best mobile game I have ever played, from the amazing graphics and fluid anamations to the wonderful voice acting. It was worth every penny. I would gladly pay three times the cost for a Leo's fortune 2."""" It has a slightly sentemental story line along with """"World of Goo.""""""""""",movie
"""Good game, frustrating controls Great game design and levels. Just wish the controls were more consistent. Sometimes Leo will fly, other times crawl. Sometimes leaps high, other times just hops. Motion indicators show full throttle in both cases.""",movie
At first I was skeptical. .. But when I tried the visual controllers it was much more fun for me and I love puzzles. So 3 thumbs-up for me.,movie
great game.. i just can't stop playing.. i hope there's mpre than act 4..,movie
Wow! I don't usually play mobile games but this one's is definitely a winner. I can't wait to see what else this studio makes in the future.,movie
"""Perfect game. Rad 'stache Best game ive ever played from the app store. Amazing graphics,awesome story line, not too hard but challenging enough to be addicting. Hands down best game ive played from the app store. Im looking forward to future updates and hopefully new games. Well worth the money, will recommend.""",movie
Them Graphics doe! I dont know if I would have bought this game at full price but when it went on sale I picked it up and let me say this it would have been worth 5 dollars the graphics are unbelievably good for a phone game and the story is actually good for a 2d game.,movie
"""Incredible game Great gameplay cool story amazing graphically.thanks, seems a little short is all maybe add more levels, other than that superb job. S3""",movie
really good I really like this app and Leo is really cute! especially when he puffes up I dont think it should be 3 pounds though maybe 2 pounds would have been better,movie
"""Absolutely Brilliant. Cool character, funny voice, great level detail, hours of fun. Highly recommend""",movie
"""Beautiful game!! This is a beautiful game! It looks great and the gameplay is fun and easy with very puzzling levels. One thing I would love is more levels be are somehow...... Other than that, great game!""",movie
5 stars is an understatement. I LOVE THIS SO MUCH... GAME OF THE YEAR!!!!! Wow wow wow So happy i bought this. On note 4s qhd screen it looks out of this world,movie
It's just missing something Huh was soo excited by just looking at it but the game doesn't live up to its price tag,game
"""Classic Platforming at its Finest This is one of the best action platformers I've played - not only on mobile, but of all time. Easily could've been a Nintendo or Sega classic that I would've loved to find under the tree on Christmas, and a steal at the asking price for it. Great job guys!""",movie
Best game for Android era. Some consoles have games that make the platform remarkable and this game is with no doubt one of the best games that is going to be remembered for it's addicted playing. It sure does deserves a place among the classics such as Mario Kart and Pokemon. Fantastic job.,movie
"""Excellent Game The story, the game play, the music are all top notch. The only thing I would ask for is the ability to turn off the music.""",movie
"""Perfect Beautiful graphics, just top notch, immersive atmosphere, great music and voices. 5 star material indeed!""",movie
"""Absolutely love it Man! Finally a truly great game on android with both awesome art direction and excellent level design, definitely a MUST BUY for any android user, an instant classic!""",movie
Fantastic platformer One of the best mixes of traditional platforming and puzzle solving I've played on ANY system. Graphics are phenomenal and the characters and voices are great. Worth every penny and more.,movie
"""Best Game Ever! I never get tired of this game! The graphics are the best of any game EVER! Plus, even when you get finished with all the levels, it's hard trying to get 3 stars on every level! Well worth the money""",movie
Leo's Fortune Graphics are amazing and the background animations are stunning. The game itself is fun and entertaining. The main character is funny and is fun to play.,movie
Samsung Galaxy S4 Best game I've played in a long time! I admit I waited for this to go down in price before I bought it because I wasn't sure about it. It is well worth the money! Controls are a but different but that's why I like it. Good puzzler and very unique. Graphics are great and the little fluff ball protagonist is super adorable.,movie
"""Freakin awesome game!! The artwork is beautiful, superbly detailed and well thought out. The gameplay is immersive and addictive. This is a must have!!""",movie
"""So much fun ..im never addicted to any android games since angry bird n piano tiles, but this one is so amusing to play.""",movie
THE BEST! This is the best game ive ever purchased. What an amazing game! No bugs. Nice controller.And graphics super stunning. The story is soo interesting. The voice. Everything. I don't know if i say too much. But if you ever got into long queue at hospital or dentist. This is the kind of game you need. Just plug in your headphone. And go on with this game!,movie
"""Leo's Fortune All developers take notes! This game is ridiculously good! The 3D graphics, music, controls, challenges etc. Looks amazing on my Note 4's 2K screen! Please keep updating with more levels! Can't put it down! Got it on sale for 99 cents and I think it's worth more. Love this game!""",movie
"""An instant classic I thought that 2D scrollers where a thing of the past, but this game revived this genre for me. With a story that has just enough complexity, same goes for the mechanics, and a hero with a strong character, it's a bliss to play. I just wish it was longer, I'm willing to buy another episode via DLC.""",movie
"""Amazing What an amazing game! Beautiful, fun, easy to pick up. Worth every penny.""",game
"""A great mobile platformer Half crash bandicoot, half sonic the hedgehog, it's a fun game with great art and a fun little story. Good voice acting too. It's worth every penny.""",movie
"""Great buy! Great platforming game. Me and my almost"""" 6 year old play it together, its fun to team up and solve the challenges together.""""""",movie
"""Brilliant Beautiful visuals, good music & sounds, amazing controls, and most importantly it runs extremely smoothly. The excellent Play Games integration is a big cherry on top. Please continue making awesome games.""",movie
"""Gorgeous Game This is a gorgeous, intuitive, whimsical, feel-good game. And I love that when you die, it doesn't go back too far and erase any progress!""",game
"""Great game Gorgeous graphics, intuitive controls, engaging gameplay, and a fun rewards structure. All the elements of a great game. Completely worth your money.""",movie
"""Gorgeous, fun, and a bit brief The game is beautiful and the controls are very intuitive. The level design is so very clever but I completed all levels much quicker than I expected. Getting three stars in each level is no small task, but I am eagerly anticipating more levels!""",movie
Great It's fun and challenging. It is fun little time waster with a little frustration to go with it. The only thing I dislike is the controls are little difficult and awkward.,movie
"""Fun game ,great graphics,but i am stuck!!!!! I can't get leo past the mines. He will not jump high enough out of th water to safety and get me to the next step. next""",movie
"""Great graphics, semi-engaging gameplay Tremendous graphics and an interesting story. Good variety in problems to solve. I can't figure out why I'm not compelled to play more often.""",movie
"""Brilliant, fun, best graphics Reminds me a lot of uncharted and little big planet combined. One thing is a really annoying glitch hat happenes sometimes when I am floating, I try to go right but it glitches then responds as left, I dunno if its k my phone or the game""",movie
"""Fun game, great graphics. Great gameplay, intuitive controls, and excellent graphics. You need a phone with horsepower, though. Tried to get my dad to try it on his older droid and it was pretty laggy.""",movie
"""Superb Game! Worth every penny that I have spent for this game. The puzzles are simply awesome, and great immersive graphics!!""",movie
Awesome It is very addictive. The graphics are really beautiful. It just gets frustrating if your playing a level for too long.,movie
"""Doesnt work, what a kick in the pants It just says looking for resourses to download, in my notification menu, and nothing happens, just a black screen.""",movie
"""Possibly the best game on Android Visually stunning, great story, great game play, and generally awesome all around. It's challenging in some aspects but still easy enough and very fun to play. Probably my favorite android game!""",movie
Yeah Pls can u put levers pistons ext in because I got a book from america and it needs all the blocks and animals and mobs pls add it and redstone pls can u add placing redstone pls I beg you please!! :-) and the ender dragon and ender mights and new biomes and pls can u add herobrine spawners I realy want to see herobrine and put a new upedate pls with allmof the stuff I said and loads more,movie
Newest Update When I join my ftiends world it doesnt work wont let me move It looks like im in the sky and also THE NEW CONTROLS SUCK GIVE US OPTION TO HAVE OLD ONES,movie
"""I like it Next update u guys should put in a lot of stuff cuz look at all of the comments its says iron doors, ender dragon, horses, rabbits, and thoses are only a few things that u guys have to add. I would give it 5 stars but it will stay at 3 for now until the next update!""",game
"""It's SOOO awesome!! But one thing, can you guys add the other stuff? Like, Ender Pearls, Ender Dragons, Bunnies, etc.. If you could that would be legit, a miracle.""",movie
Yeah Pls can u put levers pistons ext in because I got a book from america and it needs all the blocks and animals and mobs pls add it and redstone pls can u add placing redstone pls I beg you please!! :-) and the ender dragon and ender mights and new biomes and pls can u add herobrine spawners I realy want to see herobrine and put a new upedate pls with allmof the stuff I said and loads more,movie
Newest Update When I join my ftiends world it doesnt work wont let me move It looks like im in the sky and also THE NEW CONTROLS SUCK GIVE US OPTION TO HAVE OLD ONES,movie
"""I like it Next update u guys should put in a lot of stuff cuz look at all of the comments its says iron doors, ender dragon, horses, rabbits, and thoses are only a few things that u guys have to add. I would give it 5 stars but it will stay at 3 for now until the next update!""",game
"""It's SOOO awesome!! But one thing, can you guys add the other stuff? Like, Ender Pearls, Ender Dragons, Bunnies, etc.. If you could that would be legit, a miracle.""",movie
"""Love It's honestly amazing and I know it takes time to add stuff but I'm impatient so can u plz make it more like pc/PlayStation/Xbox. This will get five stars when horses, Redstone mechanics, and rabbits are added""",movie
"""Crashing update The 5th anniversary update seemed fun so I decided to do it. The game worked fine before the update. Now that it is updated, it opens, shoots a firework into the sky, shows the festival option, then completely crashes. This happened multiple times already. Please fix and I will change my rating to 4 stars (5 if I really like this update)""",movie
"""FREE version required for dojo RIP OFF!!! --- In-game it says you can get the yes chef dojo, but it doesn't work with THIS version I actually paid for O_O""",movie
5 if i can log in Fruit ninja. Plain and simple. I cant login to upload my scores though and compare with friends. Fix it please,game
Cant logon? Please fix this. I want to save my progress and show off my scores but it doesn't let me login so I'll give it 3 stars,movie
"""Crashing update The 5th anniversary update seemed fun so I decided to do it. The game worked fine before the update. Now that it is updated, it opens, shoots a firework into the sky, shows the festival option, then completely crashes. This happened multiple times already. Please fix and I will change my rating to 4 stars (5 if I really like this update)""",movie
"""FREE version required for dojo RIP OFF!!! --- In-game it says you can get the yes chef dojo, but it doesn't work with THIS version I actually paid for O_O""",movie
5 if i can log in Fruit ninja. Plain and simple. I cant login to upload my scores though and compare with friends. Fix it please,game
Cant logon? Please fix this. I want to save my progress and show off my scores but it doesn't let me login so I'll give it 3 stars,movie
Love! Minor issues though. I loved fruit ninja for the past few years now and there never seemed to be an issue. Except when I try to login to halfbrick to sync my accounts using the sign in button nothing happens. I think something maybe is glitching. Not quite sure. If this were to be fixed its definitely a 5 star game!,game
Addicted Love this new version. Hoping the crashing I'm experiencing is from my phone and not the new upgrade,music
One of the best games on Android OS Playing it right from my first Android phone HTC Desire HD days till today on my Samsung Galaxy S6 Edge. Never felt bored ever.,movie
Update makes it freeze I try to play festival and the whole app freezes... Fix please I love this game :(,movie
Good afternoon.. It's not letting me sign in my profile. Please fix this situation,movie
Awesome stuff Can't seem to sign in via FB or Google+,movie
Changed device and I'm unable to sign in to sync my old data on a paid version,music
Can't sign in Since I got my new phone I can't sign into the cloud and I had purchased many star fruit and had almost all the blades. Please fix this I don't Anna start from scratch especially when I put real money into this game.,game
Can't sign in I can't sign in to restore my progress. I'd really rather not start from scratch.,movie
Forced close It keeps force closing on me within 30 seconds of opening the app. It will only work if i am in airplane mode. Plz help,movie
Force closes 5 seconds in everytime Since new update,game
Its not allowing me sign in to facebook or google to start where i left off,movie
I can't use the challenge mode I am connected to the Internet and every time I try to use the challenge mode I'm told that I am not connected to the Internet,movie
Why It will not let me sign in,movie
I love this game it is amazing Amzseing the game is so good,game
"""Unable to login to Google+ It's a great game I don't wanna take anything from that, but I'm not able to login to Google+ to sync data from cloud. I've unlocked and purchased so much, and I don't wanna go through everything again. Whenever I click on to the signin button, nothing significant is happening; they're being registered more like dummy events. Please help.""",game
Can't connect Can't log into Facebook or Google,movie
"""Unable to sign in Sign in button does not work. Does not respond to selection, with no error or exception message.""",movie
1billion??? And only 1 million downloads on google play???,music
"""Why I can't sign in?! I press Sign in"""" and nothing happens. :c""""""",movie
Crashing It keeps crashing on multi-player,movie
Amazing! and I don't say this everyone,movie
"""Cool, but why is it that i cant sign in? Fix this and il give you 5 stars""",movie
This game is totally legit,game
Unable to sign in via FB or G+,movie
Won't sign in or restore I paid for blades and had event blades just got to level 27 and had to reset my phone. I can't sign in I can't restore I'm just s.o.l can't get it back. About to delete it,game
Love this game,game
Cannot login,movie
Crap!,movie
Sucks.,movie
"""Disappointed The profile button Doesn't work, the leaderboards are broken, and I can't find challenge mode as described in the FAQ's to unlock all the other blades. I've contacted support to no avail and the issues still persist. Be lucky I can't ask for a refund. The longer these game breaking issues persist the lower your rating will get by your consumers.""",game
Rinjin can only be fluked The AI automatically fascilitates the entire game to make you lose. By mixing his fruit with yours. Further more he never misses a fruit and he according to game mechanics can't strike a bomb as i have spotted him passing through them many times. And when your fruit are mixed with his he will also pass through them. I know the OP anniversary blade had to be hard to get but making a game oriented around fluke rather than skill is kinda cheap..i always get 90 when he has like 50 then the AI just rapes me,game
"""WAS great Updated today and it force quits every time I open it now! Used to work great! Please fix as soon as possible, I regret not having a backup with the older version, really, we trust that you guys try the update before giving it to us.. Don't you?!... UPDATE: Fixed, thank you very much, back to 5 stars :)""",movie
Fruit Ninja! I can't put into words how frustrated I am with this game right now! I saw that fruit ninja had updated exited to see what the new update was I opened fruit ninja I saw that challenge mode had left which was disappointing But checked on my king dragon background which I earned in challenge mode it was still there BUT ITS UNIQUE POWER THAT I LOVED WAS GONE!!!!! If your going to take down challenge mode you could at least keep the powers that people earned available! Please fix bring back 5 stars if you do.,movie
"""Not even balanced It's not fun when Katsuro and Rinjin slice white fruits the second they appear, plus they make 5 hit combos with 2 swipes.""",movie
What's the matter? The game was so fun...... since I changed my smartphone....I can't sign in to download or upload my scores! Just nothing happens when i click the sign in button....Now it sucks!....,movie
There was a time in my life when I would have laughed if you told me I would enjoy slashing fruits with an imaginary sword. Thank God that time has passed. LG Gpad x8.3.,movie
"""Paid version, can't login LG G3, Lollipop. New phone, fresh install. The Sign In button is disabled, rendering my 400,000 starfruit unusable. The incompetence of the devs is insulting to paying customers. I've opened tix as suggested here by Halfbrick shills. No one ever responds.""",music
Asking for too much money for a game that already costs money This game is pretty fun but gets boring quick. That's not the point though. There are so many in app purchases I just wanna slap the creators,game
"""Cannot signin Received new devices and now cannot signin. Had to start over on three different devices. UPDATE: 3NOV15 Not only the signin issue still inresolved, but the version does not match with the current downloaded on my device. The latest version reads 2.3.2 buy my app version reads 2.3.0 with no update option. Fearing an uninstall would restart my game again due to signin failure. Not going to attempt that option. Not to mention if I am further in my current session than my previous saved signin does it update?""",movie
My progress in previous game My progress wasn't saved to my new phone also it says I'm not signed in to Google + but won't let me sign in through the app I bought the app awhile ago I don't want to have to restart my progress on this phone and it not save it. But I know this game is great so I don't want to take anything away from it.,game
"""Good game, buggy battery hog The game is as entertaining as ever, and the mechanics works fine. However, on my xperia z5 compact it uses battery like crazy, and the Facebook / Google login doesn't work. Without these very annoying bugs it would be 4-star easily""",movie
"""One bug I cant log in to my halfbrick account, which is frustrating because it works on Jetpack Joyride and Fish Out of water. Please fix this, I just bought the game and that is irritating...""",game
Unable to log in to account I've uninstalled & reinstalled this app & I'm still unable to log in to an account of any kind. This is incredibly disappointing,movie
"""Used to be good, but now missing features I loved this game. The anniversary update was awesome, especially since they added the daily challenges. Then, they took them away to fix some issue, and now my app won't update to add them back. I sent a note to the help desk weeks ago, and so far the only reply has been they're really busy. I have an issue with this game on my computer as well, and have similarly received no help. I'll put my review back to 5 stars once they fix the update issue.""",movie
Still the same great game The concept remains the same. Nothing much has changed and that's good enough for me,game
This sucks I payed for fruit ninja thinking that I would get more dojos and more blades since I payed for it but its the same as the free version. So don't buy it.,movie
Signing in issue Can not restore my progress. So im probably going to delete this game.,game
Fruitilicioush Much improved over previous game and mini games are a welcome addition and challenge. The only problem is that the game doesn't log onto G+ or F/book.,movie
"""You sold out. It was a good game, but then you decided the money you received from us buying the game wasn't enough. It is now a pay to win game. Don't make the mistake I did. Don't buy this game.""",movie
"""Katsuro Hello there, on your tournament mode, I am having trouble beating Katsuro, would you be able to lower the difficulty?""",movie
Bull I bought the full version after playing the free version and I had a halfbrick account and when I got on the paid version it set me back to my level four even though I had the tournament beat and I was a level 13 I want it fixed and I have photos to prove my fact. I'm refunding till it happens,movie
Too hard It literally seems like it's throwing the bomb at my finger so I can lose every time. Either i hit to bomb or I drop all of the fruit because I didn't want to hit the bomb.,movie
Can't login Can you all fix the note 5 problem press alot of time cant work,game
Swag 420 dank game I be slicing these fruits like a hacker 2 mlg 4 u illuminati confirmed,game
"""Microtransactions & Ads in Paid Version Title says it all. The game is now completely rife with microtransactions. You used to be able to unlock blades/backgrounds by completing challenges; now you have to buy them or grind your way to them. To make matters worse, the paid version of this app still have ads. What exactly did I pay for?!""",movie
"""Rip-off I have paid for the game and the chainsaw blade, now I can't sign in with my account, so I have lost all my progress, blades and dojos, and if i want them back I have to pay for the ghostbuster's items aswell""",game
Can't log in. Absolutely love fruit ninja since it's first release on Apple so it seemed fit to also purchase on my android device. Would rate higher but can't log into my account. - 6/10 awesome game and very addictive but would like to see play achievements please,movie
"""don't buy this if you're going to use it with a controller. Controllers aren't fully supported, you can't use the right stick to look around. Pressing the left or right trigger sends the camera into an eternal spin (xbox 360 controller, on asus nexus player)""",movie
THIS IS REALLY GAY I spent 7 dollars on this game and it won't work I want a refund now I mean it if not I will call and have u in trouble get it fixed now!!! AND I HAD TO RATE IT TO TELL U THIS I WANT A REFUND OR GET IT FIXED NOW,game
I cant even play it freaking lags on my grand x game sucks please make a new version for zte 777 grand x cause it lags too much fix for zte grand x 777 and its android fix please plus add multiplayer please and i put thise as 5***** stars for ever $,movie
Does not work with Moga Hero after Lollipop update. Bought this and picked up a Moga Hero yesterday but the lollipop update for Note 4 also came through on my Verizon Note 4 same time. Now GTA San Andreas and Vice City won't work with Moga. Will give 5 stars if this is fixed.,movie
"""don't buy this if you're going to use it with a controller. Controllers aren't fully supported, you can't use the right stick to look around. Pressing the left or right trigger sends the camera into an eternal spin (xbox 360 controller, on asus nexus player)""",movie
THIS IS REALLY GAY I spent 7 dollars on this game and it won't work I want a refund now I mean it if not I will call and have u in trouble get it fixed now!!! AND I HAD TO RATE IT TO TELL U THIS I WANT A REFUND OR GET IT FIXED NOW,game
I cant even play it freaking lags on my grand x game sucks please make a new version for zte 777 grand x cause it lags too much fix for zte grand x 777 and its android fix please plus add multiplayer please and i put thise as 5***** stars for ever $,movie
Does not work with Moga Hero after Lollipop update. Bought this and picked up a Moga Hero yesterday but the lollipop update for Note 4 also came through on my Verizon Note 4 same time. Now GTA San Andreas and Vice City won't work with Moga. Will give 5 stars if this is fixed.,movie
Cheats! The game is great plays with no problems but add more cheats like pedestrian attack you or pedestrians have weapons flying car super jump those type of cheats you came this far people already bought it some like it some dont for those that do like would love more cheats great job.,movie
